applicant_profile_id,profile_name,profile_source,school_id,school_name,score_model,score_group,component_column,component_label,raw_applicant_value,raw_school_value,applicant_value_band,school_value_band,delta_value,delta_band,raw_context,normalized_score,component_weight,weight_basis,weighted_contribution,component_coverage_status,source_type,source_name,source_url,data_confidence,formula_note,missing_reason,warning
template_profile,Template Profile,public_template,md_university_of_texas_rio_grande_valley_school_of_medicine_edinburg_texas,University of Texas Rio Grande Valley School of Medicine,Decision Rank,Admissions Score,admissions_gpa_fit_score,Gpa Fit,,3.79,,3.60-3.79,,,Applicant GPA band missing vs school GPA average 3.79,,20,present_components_only,,missing,missing,ProspectiveDoctor; Shemmassian,http://www.utrgv.edu/school-of-medicine/admissions-and-aid/index.htm; https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,third_party_published_average_medium_quality,"clamp(1, 10, 7 + (applicant_gpa - school_gpa) / 0.08)",missing applicant GPA or school GPA,missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit
template_profile,Template Profile,public_template,md_university_of_texas_rio_grande_valley_school_of_medicine_edinburg_texas,University of Texas Rio Grande Valley School of Medicine,Decision Rank,Admissions Score,admissions_oos_friendliness_score,Oos Friendliness,,,,TX,,missing_applicant_state,Applicant state missing; school state TX,,15,present_components_only,,missing,missing,admissions_policies.csv,https://lcme.org/directory/accredited-programs/,derived from residency and available policy,same state = 10; OOS accepted = 6; OOS not accepted = 1; missing policy = 4,missing applicant state,missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit
template_profile,Template Profile,public_template,md_university_of_texas_rio_grande_valley_school_of_medicine_edinburg_texas,University of Texas Rio Grande Valley School of Medicine,Decision Rank,Admissions Score,admissions_mission_fit_score,Mission Fit,,,,,,,,,20,present_components_only,,missing,missing,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",1-10 score where higher means stronger fit,component input missing,
template_profile,Template Profile,public_template,md_university_of_texas_rio_grande_valley_school_of_medicine_edinburg_texas,University of Texas Rio Grande Valley School of Medicine,Decision Rank,Admissions Score,admissions_research_fit_score,Research Fit,,,,,,,,,10,present_components_only,,missing,missing,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",1-10 score where higher means stronger fit,component input missing,
template_profile,Template Profile,public_template,md_university_of_texas_rio_grande_valley_school_of_medicine_edinburg_texas,University of Texas Rio Grande Valley School of Medicine,Decision Rank,Admissions Score,admissions_clinical_fit_score,Clinical Fit,,,,,,,,,10,present_components_only,,missing,missing,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",1-10 score where higher means stronger fit,component input missing,
template_profile,Template Profile,public_template,md_washington_state_university_elson_s_floyd_college_of_medicine_spokane_washington,Washington State University Elson S. Floyd College of Medicine,Decision Rank,Admissions Score,admissions_mcat_fit_score,Mcat Fit,,507.9,,506-509,,,Applicant MCAT band missing vs school MCAT average 507.9,,25,present_components_only,,missing,missing,Shemmassian; The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/; https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,third_party_published_average_high_quality,"clamp(1, 10, 7 + (applicant_mcat - school_mcat) / 2)",missing applicant MCAT or school MCAT,missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit
template_profile,Template Profile,public_template,md_washington_state_university_elson_s_floyd_college_of_medicine_spokane_washington,Washington State University Elson S. Floyd College of Medicine,Decision Rank,Admissions Score,admissions_gpa_fit_score,Gpa Fit,,3.64,,3.60-3.79,,,Applicant GPA band missing vs school GPA average 3.64,,20,present_components_only,,missing,missing,Shemmassian; The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/; https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,third_party_published_average_high_quality,"clamp(1, 10, 7 + (applicant_gpa - school_gpa) / 0.08)",missing applicant GPA or school GPA,missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit
template_profile,Template Profile,public_template,md_washington_state_university_elson_s_floyd_college_of_medicine_spokane_washington,Washington State University Elson S. Floyd College of Medicine,Decision Rank,Admissions Score,admissions_oos_friendliness_score,Oos Friendliness,,,,WA,,missing_applicant_state,Applicant state missing; school state WA,,15,present_components_only,,missing,missing,admissions_policies.csv,https://lcme.org/directory/accredited-programs/,derived from residency and available policy,same state = 10; OOS accepted = 6; OOS not accepted = 1; missing policy = 4,missing applicant state,missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit
template_profile,Template Profile,public_template,md_washington_state_university_elson_s_floyd_college_of_medicine_spokane_washington,Washington State University Elson S. Floyd College of Medicine,Decision Rank,Admissions Score,admissions_mission_fit_score,Mission Fit,,,,,,,,,20,present_components_only,,missing,missing,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",1-10 score where higher means stronger fit,component input missing,
template_profile,Template Profile,public_template,md_washington_state_university_elson_s_floyd_college_of_medicine_spokane_washington,Washington State University Elson S. Floyd College of Medicine,Decision Rank,Admissions Score,admissions_research_fit_score,Research Fit,,,,,,,,,10,present_components_only,,missing,missing,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",1-10 score where higher means stronger fit,component input missing,
template_profile,Template Profile,public_template,md_washington_state_university_elson_s_floyd_college_of_medicine_spokane_washington,Washington State University Elson S. Floyd College of Medicine,Decision Rank,Admissions Score,admissions_clinical_fit_score,Clinical Fit,,,,,,,,,10,present_components_only,,missing,missing,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",1-10 score where higher means stronger fit,component input missing,
template_profile,Template Profile,public_template,md_the_university_of_texas_at_san_antonio_joe_r_and_teresa_lozano_long_school_of_me,The University of Texas at San Antonio Joe R. and Teresa Lozano Long School of Medicine,Decision Rank,Admissions Score,admissions_mcat_fit_score,Mcat Fit,,517.6,,Greater than 517,,,Applicant MCAT band missing vs school MCAT average 517.6,,25,present_components_only,,missing,missing,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,assumed_match_review_third_party_candidate_single_source,"clamp(1, 10, 7 + (applicant_mcat - school_mcat) / 2)",missing applicant MCAT or school MCAT,missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit; low stats data quality
template_profile,Template Profile,public_template,md_the_university_of_texas_at_san_antonio_joe_r_and_teresa_lozano_long_school_of_me,The University of Texas at San Antonio Joe R. and Teresa Lozano Long School of Medicine,Decision Rank,Admissions Score,admissions_gpa_fit_score,Gpa Fit,,3.87,,Greater than 3.79,,,Applicant GPA band missing vs school GPA average 3.87,,20,present_components_only,,missing,missing,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,assumed_match_review_third_party_candidate_single_source,"clamp(1, 10, 7 + (applicant_gpa - school_gpa) / 0.08)",missing applicant GPA or school GPA,missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit; low stats data quality
template_profile,Template Profile,public_template,md_the_university_of_texas_at_san_antonio_joe_r_and_teresa_lozano_long_school_of_me,The University of Texas at San Antonio Joe R. and Teresa Lozano Long School of Medicine,Decision Rank,Admissions Score,admissions_oos_friendliness_score,Oos Friendliness,,,,TX,,missing_applicant_state,Applicant state missing; school state TX,,15,present_components_only,,missing,missing,admissions_policies.csv,https://lcme.org/directory/accredited-programs/,derived from residency and available policy,same state = 10; OOS accepted = 6; OOS not accepted = 1; missing policy = 4,missing applicant state,missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit; low stats data quality
template_profile,Template Profile,public_template,md_the_university_of_texas_at_san_antonio_joe_r_and_teresa_lozano_long_school_of_me,The University of Texas at San Antonio Joe R. and Teresa Lozano Long School of Medicine,Decision Rank,Admissions Score,admissions_mission_fit_score,Mission Fit,,,,,,,,,20,present_components_only,,missing,missing,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",1-10 score where higher means stronger fit,component input missing,
template_profile,Template Profile,public_template,md_the_university_of_texas_at_san_antonio_joe_r_and_teresa_lozano_long_school_of_me,The University of Texas at San Antonio Joe R. and Teresa Lozano Long School of Medicine,Decision Rank,Admissions Score,admissions_research_fit_score,Research Fit,,,,,,,,,10,present_components_only,,missing,missing,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",1-10 score where higher means stronger fit,component input missing,
template_profile,Template Profile,public_template,md_the_university_of_texas_at_san_antonio_joe_r_and_teresa_lozano_long_school_of_me,The University of Texas at San Antonio Joe R. and Teresa Lozano Long School of Medicine,Decision Rank,Admissions Score,admissions_clinical_fit_score,Clinical Fit,,,,,,,,,10,present_components_only,,missing,missing,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",1-10 score where higher means stronger fit,component input missing,
