source_table,source_row_number,source_school_name,source_state,source_degree_type,best_school_id,best_school_name,best_match_score,second_school_id,second_school_name,second_match_score,match_label,review_reason,recommended_action
aamc_msar_premed_course_requirements.csv,397,University of South Carolina School of Medicine Columbia,SC,MD,md_university_of_south_carolina_school_of_medicine_greenville_greenville_south_caro,"University of South Carolina School of Medicine, Greenville",0.843,md_medical_university_of_south_carolina_college_of_medicine_charleston_south_caroli,Medical University of South Carolina College of Medicine,0.82,review,ambiguous_match_gap,review source match
aamc_msar_premed_course_requirements.csv,422,Meharry Medical College,TN,MD,md_meharry_medical_college_school_of_medicine_nashville_tennessee,Meharry Medical College School of Medicine,0.742,md_thomas_f_frist_jr_college_of_medicine_at_belmont_university_nashville_tennessee,"Thomas F. Frist, Jr. College of Medicine at Belmont University",0.474,no_match,low_match_score,review source match
aamc_msar_premed_course_requirements.csv,429,Anne Burnett Marion School of Medicine at TCU,TX,MD,md_anne_burnett_marion_school_of_medicine_at_texas_christian_university_fort_worth_,Anne Burnett Marion School of Medicine at Texas Christian University,0.772,md_baylor_college_of_medicine_school_of_medicine_houston_texas,Baylor College of Medicine School of Medicine,0.551,review,below_safe_threshold,review source match
aamc_msar_premed_course_requirements.csv,430,Baylor College of Medicine,TX,MD,md_baylor_college_of_medicine_school_of_medicine_houston_texas,Baylor College of Medicine School of Medicine,0.868,md_the_university_of_texas_at_tyler_school_of_medicine_tyler_texas,The University of Texas at Tyler School of Medicine,0.557,review,below_safe_threshold,review source match
aamc_msar_premed_course_requirements.csv,431,Baylor College of Medicine,TX,MD,md_baylor_college_of_medicine_school_of_medicine_houston_texas,Baylor College of Medicine School of Medicine,0.868,md_the_university_of_texas_at_tyler_school_of_medicine_tyler_texas,The University of Texas at Tyler School of Medicine,0.557,review,below_safe_threshold,review source match
aamc_msar_premed_course_requirements.csv,432,Baylor College of Medicine,TX,MD,md_baylor_college_of_medicine_school_of_medicine_houston_texas,Baylor College of Medicine School of Medicine,0.868,md_the_university_of_texas_at_tyler_school_of_medicine_tyler_texas,The University of Texas at Tyler School of Medicine,0.557,review,below_safe_threshold,review source match
aamc_msar_premed_course_requirements.csv,433,Baylor College of Medicine,TX,MD,md_baylor_college_of_medicine_school_of_medicine_houston_texas,Baylor College of Medicine School of Medicine,0.868,md_the_university_of_texas_at_tyler_school_of_medicine_tyler_texas,The University of Texas at Tyler School of Medicine,0.557,review,below_safe_threshold,review source match
aamc_msar_premed_course_requirements.csv,434,Baylor College of Medicine,TX,MD,md_baylor_college_of_medicine_school_of_medicine_houston_texas,Baylor College of Medicine School of Medicine,0.868,md_the_university_of_texas_at_tyler_school_of_medicine_tyler_texas,The University of Texas at Tyler School of Medicine,0.557,review,below_safe_threshold,review source match
aamc_msar_premed_course_requirements.csv,435,Baylor College of Medicine,TX,MD,md_baylor_college_of_medicine_school_of_medicine_houston_texas,Baylor College of Medicine School of Medicine,0.868,md_the_university_of_texas_at_tyler_school_of_medicine_tyler_texas,The University of Texas at Tyler School of Medicine,0.557,review,below_safe_threshold,review source match
aamc_msar_premed_course_requirements.csv,436,McGovern Medical School at the University of Texas Health Science Center at Houston,TX,MD,md_texas_tech_university_health_sciences_center_school_of_medicine_lubbock_texas,Texas Tech University Health Sciences Center School of Medicine,0.785,md_mcgovern_medical_school_at_uthealth_houston_houston_texas,McGovern Medical School at UTHealth Houston,0.727,review,below_safe_threshold,review source match
aamc_msar_premed_course_requirements.csv,437,McGovern Medical School at the University of Texas Health Science Center at Houston,TX,MD,md_texas_tech_university_health_sciences_center_school_of_medicine_lubbock_texas,Texas Tech University Health Sciences Center School of Medicine,0.785,md_mcgovern_medical_school_at_uthealth_houston_houston_texas,McGovern Medical School at UTHealth Houston,0.727,review,below_safe_threshold,review source match
aamc_msar_premed_course_requirements.csv,438,McGovern Medical School at the University of Texas Health Science Center at Houston,TX,MD,md_texas_tech_university_health_sciences_center_school_of_medicine_lubbock_texas,Texas Tech University Health Sciences Center School of Medicine,0.785,md_mcgovern_medical_school_at_uthealth_houston_houston_texas,McGovern Medical School at UTHealth Houston,0.727,review,below_safe_threshold,review source match
aamc_msar_premed_course_requirements.csv,439,McGovern Medical School at the University of Texas Health Science Center at Houston,TX,MD,md_texas_tech_university_health_sciences_center_school_of_medicine_lubbock_texas,Texas Tech University Health Sciences Center School of Medicine,0.785,md_mcgovern_medical_school_at_uthealth_houston_houston_texas,McGovern Medical School at UTHealth Houston,0.727,review,below_safe_threshold,review source match
aamc_msar_premed_course_requirements.csv,440,Texas A&M University School of Medicine,TX,MD,md_the_university_of_texas_at_tyler_school_of_medicine_tyler_texas,The University of Texas at Tyler School of Medicine,0.865,md_dell_medical_school_university_of_texas_at_austin_austin_texas,Dell Medical School – University of Texas at Austin,0.81,review,below_safe_threshold,review source match
aamc_msar_premed_course_requirements.csv,441,Texas A&M University School of Medicine,TX,MD,md_the_university_of_texas_at_tyler_school_of_medicine_tyler_texas,The University of Texas at Tyler School of Medicine,0.865,md_dell_medical_school_university_of_texas_at_austin_austin_texas,Dell Medical School – University of Texas at Austin,0.81,review,below_safe_threshold,review source match
aamc_msar_premed_course_requirements.csv,447,The University of Texas Health Science Center at San Antonio Joe R. and Teresa Lozano Long School of Medicine,TX,MD,md_the_university_of_texas_at_san_antonio_joe_r_and_teresa_lozano_long_school_of_me,The University of Texas at San Antonio Joe R. and Teresa Lozano Long School of Medicine,0.863,md_texas_tech_university_health_sciences_center_school_of_medicine_lubbock_texas,Texas Tech University Health Sciences Center School of Medicine,0.755,review,below_safe_threshold,review source match
aamc_msar_premed_course_requirements.csv,448,The University of Texas Health Science Center at San Antonio Joe R. and Teresa Lozano Long School of Medicine,TX,MD,md_the_university_of_texas_at_san_antonio_joe_r_and_teresa_lozano_long_school_of_me,The University of Texas at San Antonio Joe R. and Teresa Lozano Long School of Medicine,0.863,md_texas_tech_university_health_sciences_center_school_of_medicine_lubbock_texas,Texas Tech University Health Sciences Center School of Medicine,0.755,review,below_safe_threshold,review source match
aamc_msar_premed_course_requirements.csv,449,The University of Texas Health Science Center at San Antonio Joe R. and Teresa Lozano Long School of Medicine,TX,MD,md_the_university_of_texas_at_san_antonio_joe_r_and_teresa_lozano_long_school_of_me,The University of Texas at San Antonio Joe R. and Teresa Lozano Long School of Medicine,0.863,md_texas_tech_university_health_sciences_center_school_of_medicine_lubbock_texas,Texas Tech University Health Sciences Center School of Medicine,0.755,review,below_safe_threshold,review source match
aamc_msar_premed_course_requirements.csv,450,The University of Texas Health Science Center at San Antonio Joe R. and Teresa Lozano Long School of Medicine,TX,MD,md_the_university_of_texas_at_san_antonio_joe_r_and_teresa_lozano_long_school_of_me,The University of Texas at San Antonio Joe R. and Teresa Lozano Long School of Medicine,0.863,md_texas_tech_university_health_sciences_center_school_of_medicine_lubbock_texas,Texas Tech University Health Sciences Center School of Medicine,0.755,review,below_safe_threshold,review source match
aamc_msar_premed_course_requirements.csv,451,The University of Texas Health Science Center at San Antonio Joe R. and Teresa Lozano Long School of Medicine,TX,MD,md_the_university_of_texas_at_san_antonio_joe_r_and_teresa_lozano_long_school_of_me,The University of Texas at San Antonio Joe R. and Teresa Lozano Long School of Medicine,0.863,md_texas_tech_university_health_sciences_center_school_of_medicine_lubbock_texas,Texas Tech University Health Sciences Center School of Medicine,0.755,review,below_safe_threshold,review source match
aamc_msar_premed_course_requirements.csv,452,The University of Texas Health Science Center at San Antonio Joe R. and Teresa Lozano Long School of Medicine,TX,MD,md_the_university_of_texas_at_san_antonio_joe_r_and_teresa_lozano_long_school_of_me,The University of Texas at San Antonio Joe R. and Teresa Lozano Long School of Medicine,0.863,md_texas_tech_university_health_sciences_center_school_of_medicine_lubbock_texas,Texas Tech University Health Sciences Center School of Medicine,0.755,review,below_safe_threshold,review source match
aamc_msar_premed_course_requirements.csv,453,The University of Texas Health Science Center at San Antonio Joe R. and Teresa Lozano Long School of Medicine,TX,MD,md_the_university_of_texas_at_san_antonio_joe_r_and_teresa_lozano_long_school_of_me,The University of Texas at San Antonio Joe R. and Teresa Lozano Long School of Medicine,0.863,md_texas_tech_university_health_sciences_center_school_of_medicine_lubbock_texas,Texas Tech University Health Sciences Center School of Medicine,0.755,review,below_safe_threshold,review source match
aamc_msar_premed_course_requirements.csv,46,"University of California, Los Angeles David Geffen School of Medicine",CA,MD,md_university_of_california_san_diego_school_of_medicine_san_diego_california,"University of California, San Diego School of Medicine",0.826,md_university_of_california_davis_school_of_medicine_davis_california,"University of California, Davis School of Medicine",0.819,review,ambiguous_match_gap,review source match
aamc_msar_premed_course_requirements.csv,47,"University of California, Los Angeles David Geffen School of Medicine",CA,MD,md_university_of_california_san_diego_school_of_medicine_san_diego_california,"University of California, San Diego School of Medicine",0.826,md_university_of_california_davis_school_of_medicine_davis_california,"University of California, Davis School of Medicine",0.819,review,ambiguous_match_gap,review source match
aamc_msar_premed_course_requirements.csv,48,"University of California, Los Angeles David Geffen School of Medicine",CA,MD,md_university_of_california_san_diego_school_of_medicine_san_diego_california,"University of California, San Diego School of Medicine",0.826,md_university_of_california_davis_school_of_medicine_davis_california,"University of California, Davis School of Medicine",0.819,review,ambiguous_match_gap,review source match
aamc_msar_premed_course_requirements.csv,49,"University of California, Los Angeles David Geffen School of Medicine",CA,MD,md_university_of_california_san_diego_school_of_medicine_san_diego_california,"University of California, San Diego School of Medicine",0.826,md_university_of_california_davis_school_of_medicine_davis_california,"University of California, Davis School of Medicine",0.819,review,ambiguous_match_gap,review source match
aamc_msar_premed_course_requirements.csv,50,"University of California, Los Angeles David Geffen School of Medicine",CA,MD,md_university_of_california_san_diego_school_of_medicine_san_diego_california,"University of California, San Diego School of Medicine",0.826,md_university_of_california_davis_school_of_medicine_davis_california,"University of California, Davis School of Medicine",0.819,review,ambiguous_match_gap,review source match
