review_id,review_status,review_reason,source_table,source_row_number,source_school_name,source_state,source_degree_type,school_id,school_name,match_score,second_match_score,recommended_action,created_date,resolved_date,resolution_notes
aamc_msar_premed_course_requirements_csv_355_perelman_school_of_medicine_at_the_university_of_pennsylvania_below_safe_threshold,open,below_safe_threshold,aamc_msar_premed_course_requirements.csv,355,Perelman School of Medicine at the University of Pennsylvania,PA,MD,md_raymond_and_ruth_perelman_school_of_medicine_at_the_university_of_pennsylvania_p,Raymond and Ruth Perelman School of Medicine at the University of Pennsylvania,0.881,0.706,review source match,2026-06-05,,
aamc_msar_premed_course_requirements_csv_356_perelman_school_of_medicine_at_the_university_of_pennsylvania_below_safe_threshold,open,below_safe_threshold,aamc_msar_premed_course_requirements.csv,356,Perelman School of Medicine at the University of Pennsylvania,PA,MD,md_raymond_and_ruth_perelman_school_of_medicine_at_the_university_of_pennsylvania_p,Raymond and Ruth Perelman School of Medicine at the University of Pennsylvania,0.881,0.706,review source match,2026-06-05,,
aamc_msar_premed_course_requirements_csv_357_perelman_school_of_medicine_at_the_university_of_pennsylvania_below_safe_threshold,open,below_safe_threshold,aamc_msar_premed_course_requirements.csv,357,Perelman School of Medicine at the University of Pennsylvania,PA,MD,md_raymond_and_ruth_perelman_school_of_medicine_at_the_university_of_pennsylvania_p,Raymond and Ruth Perelman School of Medicine at the University of Pennsylvania,0.881,0.706,review source match,2026-06-05,,
aamc_msar_premed_course_requirements_csv_358_perelman_school_of_medicine_at_the_university_of_pennsylvania_below_safe_threshold,open,below_safe_threshold,aamc_msar_premed_course_requirements.csv,358,Perelman School of Medicine at the University of Pennsylvania,PA,MD,md_raymond_and_ruth_perelman_school_of_medicine_at_the_university_of_pennsylvania_p,Raymond and Ruth Perelman School of Medicine at the University of Pennsylvania,0.881,0.706,review source match,2026-06-05,,
aamc_msar_premed_course_requirements_csv_359_perelman_school_of_medicine_at_the_university_of_pennsylvania_below_safe_threshold,open,below_safe_threshold,aamc_msar_premed_course_requirements.csv,359,Perelman School of Medicine at the University of Pennsylvania,PA,MD,md_raymond_and_ruth_perelman_school_of_medicine_at_the_university_of_pennsylvania_p,Raymond and Ruth Perelman School of Medicine at the University of Pennsylvania,0.881,0.706,review source match,2026-06-05,,
aamc_msar_premed_course_requirements_csv_360_perelman_school_of_medicine_at_the_university_of_pennsylvania_below_safe_threshold,open,below_safe_threshold,aamc_msar_premed_course_requirements.csv,360,Perelman School of Medicine at the University of Pennsylvania,PA,MD,md_raymond_and_ruth_perelman_school_of_medicine_at_the_university_of_pennsylvania_p,Raymond and Ruth Perelman School of Medicine at the University of Pennsylvania,0.881,0.706,review source match,2026-06-05,,
aamc_msar_premed_course_requirements_csv_361_perelman_school_of_medicine_at_the_university_of_pennsylvania_below_safe_threshold,open,below_safe_threshold,aamc_msar_premed_course_requirements.csv,361,Perelman School of Medicine at the University of Pennsylvania,PA,MD,md_raymond_and_ruth_perelman_school_of_medicine_at_the_university_of_pennsylvania_p,Raymond and Ruth Perelman School of Medicine at the University of Pennsylvania,0.881,0.706,review source match,2026-06-05,,
aamc_msar_premed_course_requirements_csv_362_perelman_school_of_medicine_at_the_university_of_pennsylvania_below_safe_threshold,open,below_safe_threshold,aamc_msar_premed_course_requirements.csv,362,Perelman School of Medicine at the University of Pennsylvania,PA,MD,md_raymond_and_ruth_perelman_school_of_medicine_at_the_university_of_pennsylvania_p,Raymond and Ruth Perelman School of Medicine at the University of Pennsylvania,0.881,0.706,review source match,2026-06-05,,
aamc_msar_premed_course_requirements_csv_363_perelman_school_of_medicine_at_the_university_of_pennsylvania_below_safe_threshold,open,below_safe_threshold,aamc_msar_premed_course_requirements.csv,363,Perelman School of Medicine at the University of Pennsylvania,PA,MD,md_raymond_and_ruth_perelman_school_of_medicine_at_the_university_of_pennsylvania_p,Raymond and Ruth Perelman School of Medicine at the University of Pennsylvania,0.881,0.706,review source match,2026-06-05,,
aamc_msar_premed_course_requirements_csv_364_perelman_school_of_medicine_at_the_university_of_pennsylvania_below_safe_threshold,open,below_safe_threshold,aamc_msar_premed_course_requirements.csv,364,Perelman School of Medicine at the University of Pennsylvania,PA,MD,md_raymond_and_ruth_perelman_school_of_medicine_at_the_university_of_pennsylvania_p,Raymond and Ruth Perelman School of Medicine at the University of Pennsylvania,0.881,0.706,review source match,2026-06-05,,
aamc_msar_premed_course_requirements_csv_365_perelman_school_of_medicine_at_the_university_of_pennsylvania_below_safe_threshold,open,below_safe_threshold,aamc_msar_premed_course_requirements.csv,365,Perelman School of Medicine at the University of Pennsylvania,PA,MD,md_raymond_and_ruth_perelman_school_of_medicine_at_the_university_of_pennsylvania_p,Raymond and Ruth Perelman School of Medicine at the University of Pennsylvania,0.881,0.706,review source match,2026-06-05,,
aamc_msar_premed_course_requirements_csv_366_perelman_school_of_medicine_at_the_university_of_pennsylvania_below_safe_threshold,open,below_safe_threshold,aamc_msar_premed_course_requirements.csv,366,Perelman School of Medicine at the University of Pennsylvania,PA,MD,md_raymond_and_ruth_perelman_school_of_medicine_at_the_university_of_pennsylvania_p,Raymond and Ruth Perelman School of Medicine at the University of Pennsylvania,0.881,0.706,review source match,2026-06-05,,
aamc_msar_premed_course_requirements_csv_367_perelman_school_of_medicine_at_the_university_of_pennsylvania_below_safe_threshold,open,below_safe_threshold,aamc_msar_premed_course_requirements.csv,367,Perelman School of Medicine at the University of Pennsylvania,PA,MD,md_raymond_and_ruth_perelman_school_of_medicine_at_the_university_of_pennsylvania_p,Raymond and Ruth Perelman School of Medicine at the University of Pennsylvania,0.881,0.706,review source match,2026-06-05,,
aamc_msar_premed_course_requirements_csv_368_perelman_school_of_medicine_at_the_university_of_pennsylvania_below_safe_threshold,open,below_safe_threshold,aamc_msar_premed_course_requirements.csv,368,Perelman School of Medicine at the University of Pennsylvania,PA,MD,md_raymond_and_ruth_perelman_school_of_medicine_at_the_university_of_pennsylvania_p,Raymond and Ruth Perelman School of Medicine at the University of Pennsylvania,0.881,0.706,review source match,2026-06-05,,
aamc_msar_premed_course_requirements_csv_369_perelman_school_of_medicine_at_the_university_of_pennsylvania_below_safe_threshold,open,below_safe_threshold,aamc_msar_premed_course_requirements.csv,369,Perelman School of Medicine at the University of Pennsylvania,PA,MD,md_raymond_and_ruth_perelman_school_of_medicine_at_the_university_of_pennsylvania_p,Raymond and Ruth Perelman School of Medicine at the University of Pennsylvania,0.881,0.706,review source match,2026-06-05,,
aamc_msar_premed_course_requirements_csv_370_perelman_school_of_medicine_at_the_university_of_pennsylvania_below_safe_threshold,open,below_safe_threshold,aamc_msar_premed_course_requirements.csv,370,Perelman School of Medicine at the University of Pennsylvania,PA,MD,md_raymond_and_ruth_perelman_school_of_medicine_at_the_university_of_pennsylvania_p,Raymond and Ruth Perelman School of Medicine at the University of Pennsylvania,0.881,0.706,review source match,2026-06-05,,
aamc_msar_premed_course_requirements_csv_379_ponce_health_sciences_university_school_of_medicine_no_compatible_active_school,open,no_compatible_active_school,aamc_msar_premed_course_requirements.csv,379,Ponce Health Sciences University School of Medicine,PR,MD,,,0,0,review source match,2026-06-05,,
aamc_msar_premed_course_requirements_csv_380_ponce_health_sciences_university_school_of_medicine_no_compatible_active_school,open,no_compatible_active_school,aamc_msar_premed_course_requirements.csv,380,Ponce Health Sciences University School of Medicine,PR,MD,,,0,0,review source match,2026-06-05,,
aamc_msar_premed_course_requirements_csv_381_ponce_health_sciences_university_school_of_medicine_no_compatible_active_school,open,no_compatible_active_school,aamc_msar_premed_course_requirements.csv,381,Ponce Health Sciences University School of Medicine,PR,MD,,,0,0,review source match,2026-06-05,,
aamc_msar_premed_course_requirements_csv_382_ponce_health_sciences_university_school_of_medicine_no_compatible_active_school,open,no_compatible_active_school,aamc_msar_premed_course_requirements.csv,382,Ponce Health Sciences University School of Medicine,PR,MD,,,0,0,review source match,2026-06-05,,
aamc_msar_premed_course_requirements_csv_383_universidad_central_del_caribe_school_of_medicine_no_compatible_active_school,open,no_compatible_active_school,aamc_msar_premed_course_requirements.csv,383,Universidad Central del Caribe School of Medicine,PR,MD,,,0,0,review source match,2026-06-05,,
aamc_msar_premed_course_requirements_csv_397_university_of_south_carolina_school_of_medicine_columbia_ambiguous_match_gap,open,ambiguous_match_gap,aamc_msar_premed_course_requirements.csv,397,University of South Carolina School of Medicine Columbia,SC,MD,md_university_of_south_carolina_school_of_medicine_greenville_greenville_south_caro,"University of South Carolina School of Medicine, Greenville",0.843,0.82,review source match,2026-06-05,,
aamc_msar_premed_course_requirements_csv_422_meharry_medical_college_low_match_score,open,low_match_score,aamc_msar_premed_course_requirements.csv,422,Meharry Medical College,TN,MD,md_meharry_medical_college_school_of_medicine_nashville_tennessee,Meharry Medical College School of Medicine,0.742,0.474,review source match,2026-06-05,,
aamc_msar_premed_course_requirements_csv_429_anne_burnett_marion_school_of_medicine_at_tcu_below_safe_threshold,open,below_safe_threshold,aamc_msar_premed_course_requirements.csv,429,Anne Burnett Marion School of Medicine at TCU,TX,MD,md_anne_burnett_marion_school_of_medicine_at_texas_christian_university_fort_worth_,Anne Burnett Marion School of Medicine at Texas Christian University,0.772,0.551,review source match,2026-06-05,,
aamc_msar_premed_course_requirements_csv_430_baylor_college_of_medicine_below_safe_threshold,open,below_safe_threshold,aamc_msar_premed_course_requirements.csv,430,Baylor College of Medicine,TX,MD,md_baylor_college_of_medicine_school_of_medicine_houston_texas,Baylor College of Medicine School of Medicine,0.868,0.557,review source match,2026-06-05,,
aamc_msar_premed_course_requirements_csv_431_baylor_college_of_medicine_below_safe_threshold,open,below_safe_threshold,aamc_msar_premed_course_requirements.csv,431,Baylor College of Medicine,TX,MD,md_baylor_college_of_medicine_school_of_medicine_houston_texas,Baylor College of Medicine School of Medicine,0.868,0.557,review source match,2026-06-05,,
aamc_msar_premed_course_requirements_csv_432_baylor_college_of_medicine_below_safe_threshold,open,below_safe_threshold,aamc_msar_premed_course_requirements.csv,432,Baylor College of Medicine,TX,MD,md_baylor_college_of_medicine_school_of_medicine_houston_texas,Baylor College of Medicine School of Medicine,0.868,0.557,review source match,2026-06-05,,
aamc_msar_premed_course_requirements_csv_433_baylor_college_of_medicine_below_safe_threshold,open,below_safe_threshold,aamc_msar_premed_course_requirements.csv,433,Baylor College of Medicine,TX,MD,md_baylor_college_of_medicine_school_of_medicine_houston_texas,Baylor College of Medicine School of Medicine,0.868,0.557,review source match,2026-06-05,,
aamc_msar_premed_course_requirements_csv_434_baylor_college_of_medicine_below_safe_threshold,open,below_safe_threshold,aamc_msar_premed_course_requirements.csv,434,Baylor College of Medicine,TX,MD,md_baylor_college_of_medicine_school_of_medicine_houston_texas,Baylor College of Medicine School of Medicine,0.868,0.557,review source match,2026-06-05,,
aamc_msar_premed_course_requirements_csv_435_baylor_college_of_medicine_below_safe_threshold,open,below_safe_threshold,aamc_msar_premed_course_requirements.csv,435,Baylor College of Medicine,TX,MD,md_baylor_college_of_medicine_school_of_medicine_houston_texas,Baylor College of Medicine School of Medicine,0.868,0.557,review source match,2026-06-05,,
aamc_msar_premed_course_requirements_csv_436_mcgovern_medical_school_at_the_university_of_texas_health_science_center_at_houston_below_safe_threshold,open,below_safe_threshold,aamc_msar_premed_course_requirements.csv,436,McGovern Medical School at the University of Texas Health Science Center at Houston,TX,MD,md_texas_tech_university_health_sciences_center_school_of_medicine_lubbock_texas,Texas Tech University Health Sciences Center School of Medicine,0.785,0.727,review source match,2026-06-05,,
